job_id,arrival_time,arrival_sec,job_runtime,gpu_demand,user,gpu_type,num_inst,num_cpu,hour_of_day,day_of_week,cluster_load_cpu,cluster_load_gpu,active_job_count
69185,1970-01-06 10:20:50,469250.0,225.0,1.0,262fbc8b0c98,MISC,1.0,6.0,10,5,4289.9000000000015,342.99999999998613,584
69189,1970-01-06 10:20:52,469252.0,232.0,1.0,262fbc8b0c98,MISC,1.0,6.0,10,5,4319.9000000000015,343.99999999998613,589
69191,1970-01-06 10:20:54,469254.0,29756.0,0.25,b2c52019b2c6,MISC,10.0,8.0,10,5,4333.9000000000015,345.24999999998613,591
69192,1970-01-06 10:20:54,469254.0,35723.0,0.25,b2c52019b2c6,P100,50.0,8.0,10,5,4333.9000000000015,345.24999999998613,591
69193,1970-01-06 10:20:55,469255.0,24380.0,0.5,b2c52019b2c6,P100,10.0,8.0,10,5,4341.9000000000015,345.49999999998613,592
69194,1970-01-06 10:20:56,469256.0,15366.0,0.25,b2c52019b2c6,P100,10.0,6.0,10,5,4349.9000000000015,345.99999999998613,593
69195,1970-01-06 10:21:07,469267.0,573.0,1.0,262fbc8b0c98,P100,1.0,6.0,10,5,4348.9000000000015,346.24999999998613,592
69196,1970-01-06 10:21:11,469271.0,569.0,1.0,262fbc8b0c98,P100,1.0,6.0,10,5,4348.9000000000015,346.99999999998613,592
69197,1970-01-06 10:21:18,469278.0,149.0,1.0,de69ddc1064e,MISC,4.0,1.0,10,5,4354.9000000000015,347.99999999998613,593
69198,1970-01-06 10:21:19,469279.0,92.0,0.5,0a91baf066f2,T4,1.0,8.0,10,5,4357.9000000000015,348.99999999998613,595
69200,1970-01-06 10:21:20,469280.0,294.0,1.0,de69ddc1064e,MISC,4.0,1.0,10,5,4365.9000000000015,349.49999999998613,596
69201,1970-01-06 10:21:21,469281.0,1020.0,0.5,e953ad4cd5b7,T4,16.0,2.0,10,5,4367.9000000000015,350.49999999998613,598
69203,1970-01-06 10:21:22,469282.0,70.0,0.5,0a91baf066f2,T4,1.0,8.0,10,5,4369.9000000000015,350.99999999998613,599
69204,1970-01-06 10:21:24,469284.0,388.0,0.5,a8192d6b0ae9,P100,5.0,8.0,10,5,4370.9000000000015,350.99999999998613,600
69206,1970-01-06 10:21:26,469286.0,9698.0,0.5,a8192d6b0ae9,P100,10.0,8.0,10,5,4384.9000000000015,351.49999999998613,602
69208,1970-01-06 10:21:29,469289.0,23941.0,0.5,80f1f7585a7a,P100,40.0,6.0,10,5,4384.9000000000015,351.49999999998613,602
69209,1970-01-06 10:21:39,469299.0,550.0,1.0,b3bfe9b79bb5,P100,10.0,18.0,10,5,4384.9000000000015,351.99999999998613,602
69210,1970-01-06 10:21:44,469304.0,300.0,0.5,c4cbaac9966d,T4,1.0,10.0,10,5,4386.9000000000015,351.99999999998613,601
69213,1970-01-06 10:22:30,469350.0,5701.0,0.25,e016cedec318,P100,20.0,2.0,10,5,4373.9000000000015,349.74999999998613,596
69216,1970-01-06 10:22:59,469379.0,97.0,0.5,0a91baf066f2,T4,1.0,8.0,10,5,4356.9000000000015,348.49999999998613,595
69217,1970-01-06 10:23:01,469381.0,98.0,0.5,0a91baf066f2,T4,1.0,8.0,10,5,4364.9000000000015,348.99999999998613,596
69219,1970-01-06 10:23:06,469386.0,176.0,1.0,a8192d6b0ae9,P100,10.0,6.0,10,5,4373.9000000000015,349.49999999998613,598
69220,1970-01-06 10:23:18,469398.0,729.0,0.5,e953ad4cd5b7,T4,16.0,2.0,10,5,4379.9000000000015,350.49999999998613,599
69221,1970-01-06 10:23:24,469404.0,5303.0,2.0,63bc48495c14,MISC,1.0,6.0,10,5,4375.9000000000015,349.99999999998613,599
69222,1970-01-06 10:23:31,469411.0,31.0,0.25,05b25af4dd8b,MISC,1.0,6.0,10,5,4381.9000000000015,351.99999999998613,600
69224,1970-01-06 10:23:38,469418.0,194.0,1.0,a8192d6b0ae9,P100,20.0,6.0,10,5,4381.9000000000015,351.99999999998613,600
69227,1970-01-06 10:23:43,469423.0,189.0,1.0,a8192d6b0ae9,P100,20.0,6.0,10,5,4394.9000000000015,352.99999999998613,603
69228,1970-01-06 10:23:44,469424.0,7746.0,0.25,a8192d6b0ae9,P100,32.0,6.0,10,5,4400.9000000000015,353.99999999998613,604
69231,1970-01-06 10:23:54,469434.0,188.0,1.0,a8192d6b0ae9,P100,20.0,6.0,10,5,4384.9000000000015,350.49999999998613,602
69232,1970-01-06 10:23:56,469436.0,3561.0,0.25,de69ddc1064e,MISC,30.0,6.0,10,5,4384.9000000000015,350.49999999998613,602
69233,1970-01-06 10:23:58,469438.0,386.0,1.0,18febf35d3a1,P100,1.0,6.0,10,5,4390.9000000000015,350.74999999998613,603
69234,1970-01-06 10:24:01,469441.0,54576.0,5.0,39f36ea6491f,V100,1.0,1.0,10,5,4396.9000000000015,351.74999999998613,604
69235,1970-01-06 10:24:06,469446.0,356.0,0.5,c4cbaac9966d,T4,1.0,10.0,10,5,4383.9000000000015,355.49999999998613,603
69236,1970-01-06 10:24:07,469447.0,36.0,1.0,05b25af4dd8b,MISC,1.0,6.0,10,5,4393.9000000000015,355.99999999998613,604
69237,1970-01-06 10:24:08,469448.0,2488.0,2.0,a58540410e7b,T4,1.0,6.0,10,5,4399.9000000000015,356.99999999998613,605
69238,1970-01-06 10:24:19,469459.0,83.0,0.25,05b25af4dd8b,MISC,1.0,6.0,10,5,4392.9000000000015,356.99999999998613,603
69240,1970-01-06 10:24:32,469472.0,22186.0,0.25,2cbd33b08024,MISC,1.0,6.0,10,5,4368.9000000000015,354.49999999998613,598
69241,1970-01-06 10:24:33,469473.0,1361.0,0.25,b3bfe9b79bb5,P100,50.0,4.0,10,5,4374.9000000000015,354.74999999998613,599
69243,1970-01-06 10:24:48,469488.0,196.0,1.0,a8192d6b0ae9,P100,20.0,6.0,10,5,4339.9000000000015,349.99999999998613,595
69244,1970-01-06 10:25:02,469502.0,565.0,0.25,4f329f6fb1b4,MISC,1.0,6.0,10,5,4329.9000000000015,349.99999999998613,594
69245,1970-01-06 10:25:11,469511.0,278.0,0.5,c4cbaac9966d,T4,1.0,10.0,10,5,4334.9000000000015,350.24999999998613,594
69246,1970-01-06 10:25:12,469512.0,155.0,0.5,c4cbaac9966d,T4,1.0,10.0,10,5,4344.9000000000015,350.74999999998613,595
69249,1970-01-06 10:25:28,469528.0,730.0,0.25,b2c52019b2c6,MISC,50.0,0.5,10,5,4358.9000000000015,351.49999999998613,597
69250,1970-01-06 10:25:28,469528.0,758.0,0.25,b3bfe9b79bb5,P100,30.0,4.0,10,5,4355.4000000000015,351.49999999998613,597
69251,1970-01-06 10:25:30,469530.0,171392.0,1.0,11b3ab54fc9f,MISC,1.0,4.0,10,5,4358.4000000000015,351.74999999998613,597
69253,1970-01-06 10:25:48,469548.0,108758.0,0.2,4c03cfeaf363,P100,200.0,6.0,10,5,4356.4000000000015,352.29999999998614,597
69255,1970-01-06 10:26:04,469564.0,2136.0,0.5,49287aeb3803,T4,1.0,6.0,10,5,4362.4000000000015,351.49999999998613,598
69257,1970-01-06 10:26:07,469567.0,696.0,0.5,b88fff433bdf,T4,3.0,6.0,10,5,4374.4000000000015,351.99999999998613,600
69258,1970-01-06 10:26:08,469568.0,1490.0,0.5,b88fff433bdf,T4,3.0,6.0,10,5,4380.4000000000015,352.49999999998613,601
69261,1970-01-06 10:26:18,469578.0,447.0,0.25,05b25af4dd8b,MISC,1.0,6.0,10,5,4382.4000000000015,349.99999999998613,601
69262,1970-01-06 10:26:20,469580.0,367392.0,1.0,11b3ab54fc9f,MISC,1.0,4.0,10,5,4388.4000000000015,350.24999999998613,602
69264,1970-01-06 10:26:49,469609.0,1351.0,0.25,b2c52019b2c6,P100,50.0,0.5,10,5,4370.4000000000015,349.49999999998613,600
69266,1970-01-06 10:26:59,469619.0,115.0,0.5,c9e676ebc7ef,T4,2.0,6.0,10,5,4364.9000000000015,347.74999999998613,600
69267,1970-01-06 10:27:00,469620.0,1204.0,0.25,b2c52019b2c6,P100,50.0,0.5,10,5,4370.9000000000015,348.24999999998613,601
69268,1970-01-06 10:27:01,469621.0,23624.0,1.0,84d246e538dc,MISC,1.0,6.0,10,5,4371.4000000000015,348.49999999998613,602
69270,1970-01-06 10:27:05,469625.0,956.0,1.0,eec0d6d01c7b,MISC,3.0,6.0,10,5,4377.4000000000015,348.49999999998613,603
69271,1970-01-06 10:27:21,469641.0,598415.0,1.0,11b3ab54fc9f,MISC,1.0,4.0,10,5,4371.4000000000015,348.49999999998613,602
69272,1970-01-06 10:27:30,469650.0,4210.0,0.5,58540f191766,MISC,1.0,6.0,10,5,4375.4000000000015,349.49999999998613,603
69273,1970-01-06 10:27:33,469653.0,175.0,1.0,13ecc7ff9754,T4,1.0,6.0,10,5,4375.4000000000015,348.99999999998613,603
69275,1970-01-06 10:27:43,469663.0,4157.0,0.5,58540f191766,MISC,1.0,6.0,10,5,4381.4000000000015,348.99999999998613,604
69277,1970-01-06 10:27:44,469664.0,8181.0,2.0,a58540410e7b,T4,1.0,6.0,10,5,4390.4000000000015,349.74999999998613,606
69276,1970-01-06 10:27:44,469664.0,462.0,0.25,e6aa18ac83e5,MISC,20.0,3.0,10,5,4393.4000000000015,351.49999999998613,606
69278,1970-01-06 10:27:45,469665.0,31416.0,1.0,15241d0454ee,T4,36.0,18.0,10,5,4396.4000000000015,351.74999999998613,607
69280,1970-01-06 10:27:49,469669.0,48057.0,1.0,15241d0454ee,T4,44.0,18.0,10,5,4410.4000000000015,352.24999999998613,608
69282,1970-01-06 10:27:55,469675.0,573.0,0.25,e6aa18ac83e5,MISC,15.0,3.0,10,5,4414.4000000000015,351.74999999998613,608
69283,1970-01-06 10:27:57,469677.0,708.0,0.05,03a65106e06a,T4,2.0,1.0,10,5,4417.4000000000015,351.99999999998613,609
69286,1970-01-06 10:28:06,469686.0,218.0,1.0,a8192d6b0ae9,P100,20.0,6.0,10,5,4415.4000000000015,351.04999999998614,611
69287,1970-01-06 10:28:09,469689.0,3998.0,0.5,58540f191766,MISC,1.0,6.0,10,5,4421.4000000000015,352.04999999998614,612
69288,1970-01-06 10:28:18,469698.0,186.0,0.25,05b25af4dd8b,MISC,1.0,6.0,10,5,4427.4000000000015,352.54999999998614,613
69290,1970-01-06 10:28:32,469712.0,3987.0,0.5,58540f191766,MISC,1.0,6.0,10,5,4428.4000000000015,352.79999999998614,614
69291,1970-01-06 10:28:41,469721.0,4097.0,0.5,58540f191766,MISC,1.0,6.0,10,5,4433.4000000000015,353.29999999998614,614
69292,1970-01-06 10:28:56,469736.0,47.0,0.25,b3bfe9b79bb5,MISC,1.0,6.0,10,5,4445.4000000000015,353.79999999998614,616
69293,1970-01-06 10:28:56,469736.0,108.0,0.25,b3bfe9b79bb5,MISC,1.0,6.0,10,5,4445.4000000000015,353.79999999998614,616
69294,1970-01-06 10:28:56,469736.0,38.0,0.25,b3bfe9b79bb5,MISC,1.0,6.0,10,5,4445.4000000000015,353.79999999998614,616
69295,1970-01-06 10:28:57,469737.0,25.0,0.25,b3bfe9b79bb5,MISC,1.0,6.0,10,5,4463.4000000000015,354.54999999998614,619
69296,1970-01-06 10:28:57,469737.0,67.0,0.25,b3bfe9b79bb5,MISC,1.0,6.0,10,5,4463.4000000000015,354.54999999998614,619
69297,1970-01-06 10:28:57,469737.0,37.0,0.25,b3bfe9b79bb5,MISC,1.0,6.0,10,5,4463.4000000000015,354.54999999998614,619
69299,1970-01-06 10:29:07,469747.0,69.0,0.25,5e5a7a105292,MISC,4.0,1.0,10,5,4464.4000000000015,354.54999999998614,620
69300,1970-01-06 10:29:12,469752.0,4028.0,0.5,58540f191766,MISC,1.0,6.0,10,5,4465.4000000000015,354.79999999998614,621
69301,1970-01-06 10:29:13,469753.0,675.0,0.25,58540f191766,MISC,1.0,6.0,10,5,4471.4000000000015,355.29999999998614,622
69302,1970-01-06 10:29:19,469759.0,781.0,0.5,c4cbaac9966d,T4,1.0,10.0,10,5,4465.4000000000015,353.54999999998614,621
69303,1970-01-06 10:29:34,469774.0,159.0,0.25,05b25af4dd8b,MISC,1.0,6.0,10,5,4441.4000000000015,352.54999999998614,617
69304,1970-01-06 10:29:40,469780.0,4012.0,0.5,58540f191766,MISC,1.0,6.0,10,5,4441.4000000000015,352.54999999998614,617
69305,1970-01-06 10:29:42,469782.0,344.0,1.0,f5440bdf32a5,MISC,1.0,6.0,10,5,4453.4000000000015,353.29999999998614,619
69306,1970-01-06 10:29:42,469782.0,42.0,0.25,05b25af4dd8b,MISC,1.0,6.0,10,5,4453.4000000000015,354.04999999998614,619
69307,1970-01-06 10:29:49,469789.0,3967.0,0.5,58540f191766,MISC,1.0,6.0,10,5,4443.4000000000015,353.54999999998614,618
69308,1970-01-06 10:30:09,469809.0,3953.0,0.5,58540f191766,MISC,1.0,6.0,10,5,4421.4000000000015,352.04999999998614,615
69309,1970-01-06 10:30:32,469832.0,3947.0,0.5,58540f191766,MISC,1.0,6.0,10,5,4396.4000000000015,348.04999999998614,610
69310,1970-01-06 10:31:00,469860.0,4053.0,0.5,58540f191766,MISC,1.0,6.0,10,5,4360.4000000000015,345.04999999998614,606
69311,1970-01-06 10:31:19,469879.0,339.0,0.5,c4cbaac9966d,T4,1.0,10.0,10,5,4364.4000000000015,344.54999999998614,605
69312,1970-01-06 10:31:22,469882.0,958.0,0.5,c4cbaac9966d,T4,1.0,10.0,10,5,4374.4000000000015,345.04999999998614,606
69313,1970-01-06 10:31:24,469884.0,499.0,0.5,c4cbaac9966d,T4,1.0,10.0,10,5,4379.4000000000015,345.29999999998614,607
69315,1970-01-06 10:31:27,469887.0,3963.0,0.5,58540f191766,MISC,1.0,6.0,10,5,4393.4000000000015,346.29999999998614,609
69316,1970-01-06 10:31:27,469887.0,3726.0,0.5,b3bfe9b79bb5,P100,200.0,4.0,10,5,4395.4000000000015,346.29999999998614,609
69317,1970-01-06 10:31:34,469894.0,162846.0,1.0,e75720e54ece,V100,4.0,3.0,10,5,4399.4000000000015,346.79999999998614,610
69318,1970-01-06 10:31:39,469899.0,3972.0,0.5,58540f191766,MISC,1.0,6.0,10,5,4396.4000000000015,346.79999999998614,610
69319,1970-01-06 10:31:54,469914.0,3959.0,0.5,58540f191766,MISC,1.0,6.0,10,5,4396.4000000000015,346.29999999998614,610
69320,1970-01-06 10:32:00,469920.0,7404.0,1.0,29e793de15f2,MISC,1.0,1.0,10,5,4402.4000000000015,346.79999999998614,611
69322,1970-01-06 10:32:15,469935.0,5778.0,0.25,e016cedec318,MISC,20.0,2.0,10,5,4395.4000000000015,346.54999999998614,609
69323,1970-01-06 10:32:22,469942.0,3956.0,0.5,58540f191766,MISC,1.0,6.0,10,5,4397.4000000000015,346.79999999998614,610
69324,1970-01-06 10:32:28,469948.0,8512.0,1.0,5b09a062fa3f,MISC,1.0,6.0,10,5,4403.4000000000015,347.29999999998614,611
69325,1970-01-06 10:32:38,469958.0,26.0,0.25,05b25af4dd8b,MISC,1.0,6.0,10,5,4409.4000000000015,348.29999999998614,612
69326,1970-01-06 10:32:39,469959.0,4414.0,0.5,58540f191766,MISC,1.0,6.0,10,5,4415.4000000000015,348.54999999998614,613
69328,1970-01-06 10:32:47,469967.0,4666.0,0.25,d4d51aca8806,T4,1.0,6.0,10,5,4439.4000000000015,349.54999999998614,619
69329,1970-01-06 10:32:47,469967.0,4055.0,0.25,d4d51aca8806,T4,1.0,6.0,10,5,4439.4000000000015,349.54999999998614,619
69332,1970-01-06 10:32:47,469967.0,3995.0,0.25,d4d51aca8806,T4,1.0,6.0,10,5,4439.4000000000015,349.54999999998614,619
69340,1970-01-06 10:32:48,469968.0,3984.0,0.25,d4d51aca8806,T4,1.0,6.0,10,5,4487.4000000000015,351.04999999998614,631
69344,1970-01-06 10:32:48,469968.0,3914.0,0.25,d4d51aca8806,T4,1.0,6.0,10,5,4487.4000000000015,351.04999999998614,631
69343,1970-01-06 10:32:48,469968.0,4717.0,0.25,d4d51aca8806,T4,1.0,6.0,10,5,4487.4000000000015,351.04999999998614,631
69335,1970-01-06 10:32:48,469968.0,4628.0,0.25,d4d51aca8806,T4,1.0,6.0,10,5,4487.4000000000015,351.04999999998614,631
69337,1970-01-06 10:32:48,469968.0,4717.0,0.25,d4d51aca8806,T4,1.0,6.0,10,5,4487.4000000000015,351.04999999998614,631
69334,1970-01-06 10:32:48,469968.0,4405.0,0.25,d4d51aca8806,T4,1.0,6.0,10,5,4487.4000000000015,351.04999999998614,631
69345,1970-01-06 10:32:49,469969.0,4077.0,0.25,d4d51aca8806,T4,10.0,6.0,10,5,4493.4000000000015,351.29999999998614,632
69346,1970-01-06 10:32:50,469970.0,3281.0,0.25,d4d51aca8806,T4,10.0,6.0,10,5,4517.4000000000015,352.29999999998614,636
69347,1970-01-06 10:32:50,469970.0,4139.0,0.25,d4d51aca8806,T4,10.0,6.0,10,5,4517.4000000000015,352.29999999998614,636
69348,1970-01-06 10:32:50,469970.0,3417.0,0.25,d4d51aca8806,T4,10.0,6.0,10,5,4517.4000000000015,352.29999999998614,636
69349,1970-01-06 10:32:50,469970.0,3353.0,0.25,d4d51aca8806,T4,10.0,6.0,10,5,4517.4000000000015,352.29999999998614,636
69353,1970-01-06 10:32:51,469971.0,3916.0,0.25,d4d51aca8806,T4,10.0,6.0,10,5,4541.4000000000015,353.29999999998614,640
69352,1970-01-06 10:32:51,469971.0,4159.0,0.25,d4d51aca8806,T4,10.0,6.0,10,5,4541.4000000000015,353.29999999998614,640
69350,1970-01-06 10:32:51,469971.0,3834.0,0.25,d4d51aca8806,T4,10.0,6.0,10,5,4541.4000000000015,353.29999999998614,640
69351,1970-01-06 10:32:51,469971.0,3426.0,0.25,d4d51aca8806,T4,10.0,6.0,10,5,4541.4000000000015,353.29999999998614,640
69354,1970-01-06 10:32:55,469975.0,3933.0,0.5,58540f191766,MISC,1.0,6.0,10,5,4547.4000000000015,353.54999999998614,641
69355,1970-01-06 10:32:57,469977.0,325.0,1.0,1480b75a8c96,T4,1.0,6.0,10,5,4551.4000000000015,354.04999999998614,641
69356,1970-01-06 10:33:03,469983.0,3998.0,0.5,58540f191766,MISC,1.0,6.0,10,5,4557.4000000000015,355.04999999998614,642
69358,1970-01-06 10:33:28,470008.0,238.0,1.0,a8192d6b0ae9,MISC,20.0,6.0,10,5,4552.4000000000015,355.29999999998614,642
69359,1970-01-06 10:33:29,470009.0,3886.0,0.5,58540f191766,MISC,1.0,6.0,10,5,4558.4000000000015,356.29999999998614,643
69362,1970-01-06 10:33:45,470025.0,1794.0,0.25,a4b58e9de9c6,MISC,1.0,6.0,10,5,4570.4000000000015,357.54999999998614,645
69361,1970-01-06 10:33:45,470025.0,49.0,1.0,5b1345f03aa1,MISC,1.0,6.0,10,5,4570.4000000000015,356.79999999998614,645
69363,1970-01-06 10:33:51,470031.0,4199.0,0.5,58540f191766,MISC,1.0,6.0,10,5,4570.4000000000015,357.54999999998614,645
69364,1970-01-06 10:33:56,470036.0,48.0,1.0,42aa9724a88c,MISC,1.0,6.0,10,5,4576.4000000000015,358.04999999998614,646
69365,1970-01-06 10:33:57,470037.0,4073.0,1.0,670e1439e0b5,MISC,1.0,8.0,10,5,4582.4000000000015,359.04999999998614,647
69366,1970-01-06 10:33:58,470038.0,54.0,1.0,41f97a75a037,T4,1.0,6.0,10,5,4590.4000000000015,360.04999999998614,648
69368,1970-01-06 10:34:02,470042.0,951.0,0.25,b2c52019b2c6,MISC,40.0,3.0,10,5,4602.4000000000015,361.04999999998614,650
69369,1970-01-06 10:34:10,470050.0,3906.0,0.5,58540f191766,MISC,1.0,6.0,10,5,4605.4000000000015,361.29999999998614,651
69370,1970-01-06 10:34:13,470053.0,9580.0,0.25,698d948206d0,MISC,1.0,6.0,10,5,4611.4000000000015,361.79999999998614,652
69371,1970-01-06 10:34:22,470062.0,34.0,1.0,41f97a75a037,T4,1.0,6.0,10,5,4617.4000000000015,362.04999999998614,653
69373,1970-01-06 10:34:26,470066.0,1573.0,0.25,b2c52019b2c6,MISC,50.0,0.5,10,5,4623.4000000000015,362.9499999999861,654
69374,1970-01-06 10:34:32,470072.0,4003.0,0.5,58540f191766,MISC,1.0,6.0,10,5,4616.9000000000015,362.9499999999861,653
69375,1970-01-06 10:35:06,470106.0,43.0,1.0,29380421d3fc,T4,1.0,6.0,10,5,4571.9000000000015,359.1999999999861,645
69377,1970-01-06 10:35:08,470108.0,3861.0,0.5,58540f191766,MISC,1.0,6.0,10,5,4583.9000000000015,360.1999999999861,647
69378,1970-01-06 10:35:15,470115.0,452.0,0.2,4c03cfeaf363,MISC,1.0,6.0,10,5,4589.9000000000015,360.6999999999861,648
69379,1970-01-06 10:35:16,470116.0,28.0,0.25,05b25af4dd8b,MISC,1.0,6.0,10,5,4601.9000000000015,360.8999999999861,650
69381,1970-01-06 10:35:18,470118.0,1787.0,0.25,b2c52019b2c6,P100,50.0,0.5,10,5,4607.9000000000015,361.1499999999861,651
69382,1970-01-06 10:35:20,470120.0,35.0,0.25,05b25af4dd8b,MISC,1.0,6.0,10,5,4608.4000000000015,361.3999999999861,652
69383,1970-01-06 10:35:23,470123.0,44.0,1.0,29380421d3fc,T4,1.0,6.0,10,5,4614.4000000000015,361.6499999999861,653
69384,1970-01-06 10:35:33,470133.0,3908.0,0.5,58540f191766,MISC,1.0,6.0,10,5,4603.4000000000015,360.8999999999861,650
69385,1970-01-06 10:35:55,470155.0,4062.0,0.5,58540f191766,MISC,1.0,6.0,10,5,4591.4000000000015,359.8999999999861,648
69386,1970-01-06 10:35:56,470156.0,11087.0,1.0,43dea89cc949,V100,1.0,6.0,10,5,4597.4000000000015,360.3999999999861,649
69387,1970-01-06 10:35:59,470159.0,48.0,1.0,262fbc8b0c98,MISC,1.0,6.0,10,5,4603.4000000000015,361.3999999999861,650
69388,1970-01-06 10:36:05,470165.0,2795.0,0.25,b3bfe9b79bb5,P100,200.0,6.0,10,5,4603.4000000000015,361.3999999999861,650
69389,1970-01-06 10:36:07,470167.0,201.0,0.25,7203aa95a9af,MISC,1.0,6.0,10,5,4603.4000000000015,360.6499999999861,650
69390,1970-01-06 10:36:21,470181.0,3978.0,0.5,58540f191766,MISC,1.0,6.0,10,5,4603.4000000000015,360.8999999999861,650
69392,1970-01-06 10:36:23,470183.0,565.0,1.0,c7152ce0fec1,T4,20.0,1.0,10,5,4615.4000000000015,361.3999999999861,652
69393,1970-01-06 10:36:25,470185.0,350.0,0.25,47baba33cffe,T4,10.0,6.0,10,5,4616.4000000000015,362.3999999999861,653
69394,1970-01-06 10:36:27,470187.0,7118.0,1.0,2380e21bfefd,MISC,1.0,2.0,10,5,4622.4000000000015,362.6499999999861,654
69395,1970-01-06 10:36:34,470194.0,3961.0,0.5,58540f191766,MISC,1.0,6.0,10,5,4624.4000000000015,363.6499999999861,655
69396,1970-01-06 10:36:43,470203.0,78.0,5.0,ec5462df65ae,V100,1.0,0.5,10,5,4630.4000000000015,364.1499999999861,656
69398,1970-01-06 10:36:44,470204.0,11046.0,1.0,43dea89cc949,V100,1.0,6.0,10,5,4636.9000000000015,369.6499999999861,658
69397,1970-01-06 10:36:44,470204.0,3876.0,0.5,58540f191766,MISC,1.0,6.0,10,5,4636.9000000000015,370.1499999999861,658
69400,1970-01-06 10:37:12,470232.0,331.0,1.0,45c286102ff3,MISC,1.0,6.0,10,5,4627.9000000000015,369.1499999999861,658
69401,1970-01-06 10:37:13,470233.0,3905.0,0.5,58540f191766,MISC,1.0,6.0,10,5,4633.9000000000015,370.1499999999861,659
69402,1970-01-06 10:37:23,470243.0,452.0,1.0,262fbc8b0c98,MISC,1.0,6.0,10,5,4639.9000000000015,370.6499999999861,660
69403,1970-01-06 10:37:26,470246.0,28.0,1.0,05b25af4dd8b,MISC,1.0,6.0,10,5,4639.9000000000015,370.6499999999861,660
69405,1970-01-06 10:37:28,470248.0,3869.0,0.5,58540f191766,MISC,1.0,6.0,10,5,4648.9000000000015,371.3999999999861,661
69406,1970-01-06 10:37:31,470251.0,216.0,0.25,e6aa18ac83e5,MISC,20.0,3.0,10,5,4654.9000000000015,371.8999999999861,662
69407,1970-01-06 10:37:41,470261.0,3901.0,0.5,58540f191766,MISC,1.0,6.0,10,5,4651.4000000000015,371.6499999999861,661
69409,1970-01-06 10:37:44,470264.0,29223.0,0.25,a83cd0d032f2,MISC,32.0,6.0,10,5,4657.4000000000015,371.6499999999861,662
69410,1970-01-06 10:38:04,470284.0,392.0,0.5,c4cbaac9966d,T4,1.0,10.0,10,5,4638.9000000000015,362.6499999999861,658
69412,1970-01-06 10:38:05,470285.0,3895.0,0.5,58540f191766,MISC,1.0,6.0,10,5,4654.9000000000015,363.1499999999861,660
69413,1970-01-06 10:38:08,470288.0,11885.0,0.25,47baba33cffe,T4,10.0,6.0,10,5,4656.9000000000015,363.3999999999861,660
69415,1970-01-06 10:38:13,470293.0,370.0,0.5,b3bfe9b79bb5,MISC,20.0,8.0,10,5,4668.9000000000015,363.6499999999861,662
69416,1970-01-06 10:38:19,470299.0,168.0,0.25,5b1345f03aa1,MISC,1.0,6.0,10,5,4670.9000000000015,363.8999999999861,662
69417,1970-01-06 10:38:21,470301.0,168.0,0.25,5b1345f03aa1,MISC,1.0,6.0,10,5,4674.9000000000015,363.6499999999861,662
69418,1970-01-06 10:38:25,470305.0,3975.0,0.5,58540f191766,MISC,1.0,6.0,10,5,4668.9000000000015,362.8999999999861,661
69419,1970-01-06 10:38:27,470307.0,38.0,0.25,05b25af4dd8b,MISC,1.0,6.0,10,5,4674.9000000000015,363.3999999999861,662
69420,1970-01-06 10:38:42,470322.0,3909.0,0.5,58540f191766,MISC,1.0,6.0,10,5,4659.9000000000015,363.6499999999861,659
69421,1970-01-06 10:38:48,470328.0,768.0,0.25,e953ad4cd5b7,T4,1.0,6.0,10,5,4665.9000000000015,364.1499999999861,660
69422,1970-01-06 10:38:52,470332.0,195.0,1.0,1480b75a8c96,T4,1.0,6.0,10,5,4665.9000000000015,364.3999999999861,660
69423,1970-01-06 10:38:56,470336.0,9210.0,0.25,fc9777427f83,MISC,1.0,6.0,10,5,4671.9000000000015,365.3999999999861,661
69424,1970-01-06 10:39:01,470341.0,272.0,1.0,e9b97a25f626,T4,1.0,18.0,10,5,4677.9000000000015,365.6499999999861,662
69425,1970-01-06 10:39:04,470344.0,3882.0,0.5,58540f191766,MISC,1.0,6.0,10,5,4683.9000000000015,366.6499999999861,661
69427,1970-01-06 10:39:18,470358.0,369.0,1.0,b2c52019b2c6,MISC,1.0,6.0,10,5,4689.9000000000015,366.8999999999861,662
69428,1970-01-06 10:39:20,470360.0,687.0,0.5,b88fff433bdf,T4,3.0,6.0,10,5,4695.9000000000015,367.8999999999861,663
69429,1970-01-06 10:39:29,470369.0,3838.0,0.5,58540f191766,MISC,1.0,6.0,10,5,4695.9000000000015,367.1499999999861,663
69431,1970-01-06 10:39:32,470372.0,327.0,0.25,e6aa18ac83e5,MISC,15.0,3.0,10,5,4701.9000000000015,367.6499999999861,664
69432,1970-01-06 10:39:33,470373.0,1701.0,1.0,15241d0454ee,T4,36.0,16.0,10,5,4710.9000000000015,368.1499999999861,666
69433,1970-01-06 10:39:33,470373.0,208.0,0.25,7203aa95a9af,MISC,1.0,6.0,10,5,4720.9000000000015,368.8999999999861,666
69436,1970-01-06 10:39:37,470377.0,3857.0,0.25,de69ddc1064e,P100,30.0,12.0,10,5,4744.9000000000015,369.1499999999861,669
69437,1970-01-06 10:39:39,470379.0,2327.0,0.25,b3bfe9b79bb5,MISC,30.0,4.0,10,5,4756.9000000000015,369.3999999999861,670
69439,1970-01-06 10:40:02,470402.0,32752.0,0.25,47baba33cffe,T4,10.0,6.0,10,5,4751.9000000000015,369.1499999999861,669
