job_id,arrival_time,arrival_sec,job_runtime,gpu_demand,user,gpu_type,num_inst,num_cpu,cluster_load_cpu,cluster_load_gpu,active_job_count,hour_of_day,day_of_week
88172,1970-01-07 17:00:00,579597.0,719.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6750.820000000046,651.0999999999846,799,17,2
88173,1970-01-07 17:00:01,579598.0,648.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6756.820000000046,652.0999999999846,800,17,2
88174,1970-01-07 17:00:02,579599.0,588.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6762.820000000046,653.0999999999846,801,17,2
88175,1970-01-07 17:00:03,579600.0,567.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6774.820000000046,655.0999999999846,803,17,2
88176,1970-01-07 17:00:03,579600.0,588.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6774.820000000046,655.0999999999846,803,17,2
88177,1970-01-07 17:00:05,579602.0,528.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6780.820000000046,656.0999999999846,804,17,2
88178,1970-01-07 17:00:08,579605.0,467.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6780.820000000046,656.0999999999846,804,17,2
88179,1970-01-07 17:00:10,579607.0,62.0,1.0,a8192d6b0ae9,MISC,1.0,6.0,6786.820000000046,657.0999999999846,805,17,2
88180,1970-01-07 17:00:11,579608.0,417.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6792.820000000046,658.0999999999846,806,17,2
88181,1970-01-07 17:00:12,579609.0,437.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6804.820000000046,660.0999999999846,808,17,2
88182,1970-01-07 17:00:12,579609.0,438.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6804.820000000046,660.0999999999846,808,17,2
88183,1970-01-07 17:00:18,579615.0,447.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6798.820000000046,661.0999999999846,809,17,2
88184,1970-01-07 17:00:18,579615.0,438.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6798.820000000046,661.0999999999846,809,17,2
88185,1970-01-07 17:00:20,579617.0,427.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6804.820000000046,662.0999999999846,810,17,2
88186,1970-01-07 17:00:21,579618.0,407.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6810.820000000046,663.0999999999846,811,17,2
88187,1970-01-07 17:00:24,579621.0,387.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6798.820000000046,663.0999999999846,811,17,2
88188,1970-01-07 17:01:04,579661.0,38.0,0.25,05b25af4dd8b,MISC,1.0,6.0,6750.820000000046,659.0999999999846,805,17,2
88190,1970-01-07 17:01:05,579662.0,146.0,1.0,4c1db11dd93b,MISC,1.0,6.0,6762.820000000046,660.3499999999846,807,17,2
88189,1970-01-07 17:01:05,579662.0,25.0,1.0,354e3b81c515,MISC,1.0,6.0,6762.820000000046,660.3499999999846,807,17,2
88191,1970-01-07 17:01:10,579667.0,99.0,1.0,0db4ac3f62ed,MISC,1.0,18.0,6750.820000000046,660.3499999999846,807,17,2
88192,1970-01-07 17:01:18,579675.0,5457.0,0.25,77e940954ff6,MISC,1.0,6.0,6762.820000000046,660.3499999999846,807,17,2
88193,1970-01-07 17:01:19,579676.0,29.0,1.0,0ed3eacdff35,MISC,1.0,6.0,6768.820000000046,660.5999999999846,808,17,2
88194,1970-01-07 17:01:20,579677.0,822.0,1.0,f0bb6ebac078,MISC,1.0,18.0,6774.820000000046,661.5999999999846,809,17,2
88195,1970-01-07 17:01:25,579682.0,49.0,1.0,a8192d6b0ae9,MISC,1.0,6.0,6786.820000000046,662.3499999999846,809,17,2
88197,1970-01-07 17:01:30,579687.0,90.0,1.0,5b1345f03aa1,MISC,1.0,6.0,6768.820000000046,661.3499999999846,808,17,2
88198,1970-01-07 17:01:35,579692.0,70.0,1.0,0db4ac3f62ed,MISC,1.0,18.0,6774.820000000046,662.3499999999846,809,17,2
88199,1970-01-07 17:02:05,579722.0,26.0,1.0,84d246e538dc,MISC,1.0,6.0,6759.820000000046,660.8499999999846,806,17,2
88201,1970-01-07 17:02:28,579745.0,30.0,1.0,0ed3eacdff35,MISC,1.0,6.0,6753.620000000046,659.7999999999846,804,17,2
88200,1970-01-07 17:02:28,579745.0,206.0,1.0,29380421d3fc,T4,1.0,6.0,6753.620000000046,659.7999999999846,804,17,2
88203,1970-01-07 17:02:42,579759.0,11152.0,1.0,a5386cd007c6,MISC,20.0,5.0,6753.620000000046,659.7999999999846,804,17,2
88204,1970-01-07 17:02:47,579764.0,116.0,0.25,9e3ba63c4d34,T4,1.0,6.0,6740.620000000046,659.7999999999846,804,17,2
88206,1970-01-07 17:02:54,579771.0,191.0,1.0,18febf35d3a1,MISC,1.0,16.0,6722.620000000046,658.0499999999846,803,17,2
88207,1970-01-07 17:02:58,579775.0,1742.0,0.25,cd77aae3ebb3,MISC,1.0,8.0,6732.620000000046,658.0499999999846,803,17,2
88208,1970-01-07 17:03:08,579785.0,199.0,0.5,c4cbaac9966d,T4,1.0,10.0,6716.620000000046,656.2999999999846,802,17,2
88209,1970-01-07 17:03:36,579813.0,71.0,1.0,0db4ac3f62ed,MISC,1.0,18.0,6711.620000000046,654.5499999999846,800,17,2
88210,1970-01-07 17:03:36,579813.0,104.0,1.0,0db4ac3f62ed,MISC,1.0,18.0,6711.620000000046,654.5499999999846,800,17,2
88211,1970-01-07 17:03:38,579815.0,55.0,1.0,3470b0832b98,T4,1.0,6.0,6723.620000000046,654.5499999999846,800,17,2
88212,1970-01-07 17:03:39,579816.0,30.0,1.0,0ed3eacdff35,MISC,1.0,6.0,6729.620000000046,655.5499999999846,801,17,2
88213,1970-01-07 17:03:56,579833.0,11713.0,1.0,25fb0c43d468,MISC,4.0,3.0,6725.620000000046,655.0499999999846,800,17,2
88214,1970-01-07 17:04:01,579838.0,14.0,1.0,0ed3eacdff35,T4,1.0,1.0,6704.620000000046,654.5499999999846,799,17,2
88218,1970-01-07 17:04:08,579845.0,34.0,0.25,05b25af4dd8b,MISC,1.0,6.0,6705.620000000046,655.5499999999846,800,17,2
88219,1970-01-07 17:04:14,579851.0,671.0,0.5,84d246e538dc,MISC,1.0,6.0,6705.620000000046,654.7999999999846,800,17,2
88220,1970-01-07 17:04:15,579852.0,281.0,1.0,5b1345f03aa1,MISC,1.0,6.0,6716.620000000046,654.4999999999847,801,17,2
88221,1970-01-07 17:04:15,579852.0,2886.0,0.2,4c03cfeaf363,MISC,100.0,6.0,6716.620000000046,655.2999999999846,801,17,2
88223,1970-01-07 17:04:29,579866.0,12461.0,0.05,47baba33cffe,T4,3.0,6.0,6728.4200000000465,656.3999999999846,802,17,2
88224,1970-01-07 17:04:29,579866.0,132.0,1.0,05b25af4dd8b,MISC,1.0,6.0,6728.4200000000465,655.4499999999846,802,17,2
88225,1970-01-07 17:04:34,579871.0,884.0,0.5,84d246e538dc,MISC,1.0,6.0,6728.4200000000465,655.4499999999846,802,17,2
88226,1970-01-07 17:04:47,579884.0,604.0,1.0,f8526f067dd7,MISC,50.0,2.0,6680.220000000047,652.3499999999846,797,17,2
88227,1970-01-07 17:04:49,579886.0,50.0,1.0,0ed3eacdff35,MISC,1.0,6.0,6682.220000000047,653.3499999999846,798,17,2
88228,1970-01-07 17:04:58,579895.0,32.0,1.0,0ed3eacdff35,MISC,1.0,6.0,6688.220000000047,654.3499999999846,799,17,2
88229,1970-01-07 17:05:05,579902.0,1487.0,1.0,fc556de23c88,MISC,1.0,18.0,6694.220000000047,655.3499999999846,800,17,2
88231,1970-01-07 17:05:11,579908.0,8544.0,0.3,d791bf56f283,MISC,20.0,6.0,6670.220000000047,653.3499999999846,798,17,2
88232,1970-01-07 17:05:14,579911.0,3559.0,1.0,5b1345f03aa1,MISC,1.0,6.0,6676.220000000047,653.6499999999845,799,17,2
88233,1970-01-07 17:05:15,579912.0,371.0,0.25,c4b1592c6a20,MISC,1.0,6.0,6682.220000000047,654.6499999999845,800,17,2
88234,1970-01-07 17:05:16,579913.0,78.0,1.0,0db4ac3f62ed,MISC,1.0,18.0,6688.220000000047,654.8999999999845,801,17,2
88235,1970-01-07 17:05:17,579914.0,65.0,1.0,42aa9724a88c,MISC,1.0,6.0,6706.220000000047,655.8999999999845,802,17,2
88236,1970-01-07 17:05:21,579918.0,700.0,0.25,0420c4e23374,MISC,10.0,6.0,6682.220000000047,653.8999999999845,800,17,2
88238,1970-01-07 17:05:26,579923.0,346.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6688.220000000047,654.1499999999845,801,17,2
88237,1970-01-07 17:05:26,579923.0,387.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6688.220000000047,654.1499999999845,801,17,2
88239,1970-01-07 17:05:28,579925.0,24.0,1.0,84d246e538dc,MISC,1.0,6.0,6694.220000000047,655.1499999999845,802,17,2
88240,1970-01-07 17:05:31,579928.0,377.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6682.220000000047,655.1499999999845,802,17,2
88241,1970-01-07 17:05:31,579928.0,397.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6682.220000000047,655.1499999999845,802,17,2
88242,1970-01-07 17:05:33,579930.0,3039.0,1.0,5b1345f03aa1,MISC,1.0,6.0,6688.220000000047,656.1499999999845,803,17,2
88243,1970-01-07 17:05:34,579931.0,347.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6694.220000000047,657.1499999999845,804,17,2
88244,1970-01-07 17:05:35,579932.0,347.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6700.220000000047,658.1499999999845,805,17,2
88245,1970-01-07 17:05:37,579934.0,357.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6706.220000000047,659.1499999999845,806,17,2
88246,1970-01-07 17:05:38,579935.0,367.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6718.220000000047,661.1499999999845,808,17,2
88247,1970-01-07 17:05:38,579935.0,357.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6718.220000000047,661.1499999999845,808,17,2
88248,1970-01-07 17:05:42,579939.0,367.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6718.020000000047,661.0999999999846,807,17,2
88249,1970-01-07 17:05:44,579941.0,347.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6730.020000000047,663.0999999999846,809,17,2
88250,1970-01-07 17:05:44,579941.0,317.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6730.020000000047,663.0999999999846,809,17,2
88251,1970-01-07 17:05:45,579942.0,116.0,1.0,0db4ac3f62ed,MISC,1.0,18.0,6706.020000000047,661.0999999999846,807,17,2
88252,1970-01-07 17:05:46,579943.0,347.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6724.020000000047,662.0999999999846,808,17,2
88253,1970-01-07 17:05:47,579944.0,160.0,0.25,5b1345f03aa1,MISC,1.0,6.0,6730.020000000047,663.0999999999846,809,17,2
88254,1970-01-07 17:05:49,579946.0,4399.0,1.0,5b1345f03aa1,MISC,1.0,6.0,6748.020000000047,664.5999999999846,812,17,2
88255,1970-01-07 17:05:49,579946.0,337.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6748.020000000047,664.5999999999846,812,17,2
88256,1970-01-07 17:05:49,579946.0,125.0,0.25,5b1345f03aa1,MISC,1.0,6.0,6748.020000000047,665.3499999999846,812,17,2
88258,1970-01-07 17:05:50,579947.0,337.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6760.020000000047,667.5999999999846,814,17,2
88257,1970-01-07 17:05:50,579947.0,1673.0,2.0,a58540410e7b,T4,1.0,6.0,6760.020000000047,666.5999999999846,814,17,2
88259,1970-01-07 17:05:51,579948.0,336.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6778.020000000047,670.5999999999846,817,17,2
88260,1970-01-07 17:05:51,579948.0,337.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6778.020000000047,670.5999999999846,817,17,2
88261,1970-01-07 17:05:51,579948.0,772.0,1.0,80f1f7585a7a,MISC,1.0,6.0,6778.020000000047,670.5999999999846,817,17,2
88262,1970-01-07 17:05:54,579951.0,327.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6766.020000000047,668.5999999999846,815,17,2
88265,1970-01-07 17:06:00,579957.0,983.0,1.0,de69ddc1064e,MISC,1.0,6.0,6769.020000000047,667.8499999999846,816,17,2
88266,1970-01-07 17:06:00,579957.0,712.0,0.25,e6aa18ac83e5,MISC,20.0,3.0,6772.020000000047,668.5999999999846,816,17,2
88267,1970-01-07 17:06:01,579958.0,187588.0,0.25,30924c686193,T4,4.0,6.0,6775.020000000047,668.8499999999846,817,17,2
88269,1970-01-07 17:06:03,579960.0,25.0,1.0,6e8edb239f43,T4,1.0,6.0,6787.020000000047,670.0999999999846,819,17,2
88268,1970-01-07 17:06:03,579960.0,321.0,1.0,93021a77dbb0,T4,1.0,6.0,6787.020000000047,670.0999999999846,819,17,2
88270,1970-01-07 17:06:06,579963.0,2696.0,1.0,5b1345f03aa1,MISC,1.0,6.0,6777.020000000047,670.0999999999846,819,17,2
88271,1970-01-07 17:06:18,579975.0,133796.0,1.0,f21a4d440a8d,MISC,1.0,6.0,6764.820000000047,670.0499999999846,818,17,2
88272,1970-01-07 17:06:19,579976.0,51.0,1.0,0ed3eacdff35,MISC,1.0,6.0,6770.820000000047,671.0499999999846,819,17,2
88273,1970-01-07 17:06:25,579982.0,3734.0,1.0,5b1345f03aa1,MISC,1.0,6.0,6752.820000000047,670.0499999999846,818,17,2
88274,1970-01-07 17:06:30,579987.0,30.0,1.0,0ed3eacdff35,MISC,1.0,6.0,6742.820000000047,669.5499999999846,817,17,2
88275,1970-01-07 17:06:35,579992.0,83.0,2.0,f14128db0160,MISC,1.0,6.0,6720.820000000047,668.5499999999846,816,17,2
88276,1970-01-07 17:07:04,580021.0,354.0,0.5,5b1345f03aa1,MISC,1.0,6.0,6684.820000000047,666.0499999999846,812,17,2
88277,1970-01-07 17:07:11,580028.0,152.0,0.5,f134c9ec05e3,MISC,1.0,6.0,6672.820000000047,663.5499999999846,810,17,2
88278,1970-01-07 17:07:13,580030.0,171.0,0.5,c4cbaac9966d,T4,1.0,10.0,6678.820000000047,664.0499999999846,811,17,2
88279,1970-01-07 17:07:24,580041.0,25.0,1.0,d6b8db49766a,T4,1.0,6.0,6676.820000000047,662.5499999999846,810,17,2
88280,1970-01-07 17:07:27,580044.0,27.0,1.0,84d246e538dc,MISC,1.0,6.0,6676.820000000047,662.5499999999846,810,17,2
88281,1970-01-07 17:07:31,580048.0,86.0,0.5,07038432d28b,V100,20.0,6.0,6664.820000000047,660.5499999999846,808,17,2
88282,1970-01-07 17:07:32,580049.0,155.0,1.0,29380421d3fc,T4,1.0,6.0,6670.820000000047,661.0499999999846,809,17,2
88284,1970-01-07 17:07:52,580069.0,49.0,1.0,0ed3eacdff35,MISC,1.0,6.0,6597.820000000047,655.7999999999846,802,17,2
88285,1970-01-07 17:07:53,580070.0,20.0,1.0,354e3b81c515,MISC,1.0,6.0,6603.820000000047,656.7999999999846,803,17,2
88286,1970-01-07 17:07:55,580072.0,548.0,0.5,28060d6dd57b,T4,1.0,6.0,6579.820000000047,653.5499999999846,799,17,2
88287,1970-01-07 17:08:01,580078.0,30.0,1.0,0ed3eacdff35,MISC,1.0,6.0,6555.820000000047,650.0499999999846,797,17,2
88288,1970-01-07 17:08:04,580081.0,78.0,1.0,7b76597f4283,MISC,1.0,18.0,6555.820000000047,650.0499999999846,797,17,2
88289,1970-01-07 17:08:15,580092.0,42509.0,1.0,67f7bfa4e837,T4,1.0,14.0,6543.820000000047,648.0499999999846,795,17,2
88290,1970-01-07 17:08:55,580132.0,63.0,1.0,0ee793d049c5,MISC,1.0,6.0,6467.820000000047,640.7999999999846,787,17,2
88291,1970-01-07 17:09:09,580146.0,37.0,1.0,84d246e538dc,MISC,1.0,6.0,6455.820000000047,640.0499999999846,785,17,2
88292,1970-01-07 17:09:17,580154.0,46.0,2.0,57857b193e49,T4,1.0,6.0,6443.820000000047,640.0499999999846,785,17,2
88294,1970-01-07 17:09:22,580159.0,29.0,1.0,0ed3eacdff35,MISC,1.0,6.0,6431.820000000047,641.0499999999846,785,17,2
88295,1970-01-07 17:09:23,580160.0,15962.0,0.25,d4d51aca8806,T4,12.0,6.0,6437.820000000047,642.0499999999846,786,17,2
88296,1970-01-07 17:09:26,580163.0,147.0,0.25,5b1345f03aa1,MISC,1.0,6.0,6443.820000000047,642.2999999999846,787,17,2
88297,1970-01-07 17:09:38,580175.0,2630.0,2.0,a58540410e7b,T4,1.0,6.0,6413.820000000047,637.5499999999846,784,17,2
88298,1970-01-07 17:09:44,580181.0,10729.0,1.0,8d8cb36a6118,T4,1.0,16.0,6413.820000000047,639.0499999999846,784,17,2
88299,1970-01-07 17:09:50,580187.0,70.0,1.0,0ee793d049c5,MISC,1.0,6.0,6417.820000000047,638.0499999999846,783,17,2
88300,1970-01-07 17:09:51,580188.0,636.0,1.0,c2a3a3121170,P100,32.0,6.0,6411.820000000047,637.0499999999846,782,17,2
88302,1970-01-07 17:09:57,580194.0,28.0,1.0,354e3b81c515,MISC,1.0,6.0,6411.820000000047,637.0499999999846,782,17,2
88303,1970-01-07 17:10:04,580201.0,33.0,1.0,0be70ae34f4c,MISC,1.0,6.0,6395.820000000047,634.5499999999846,780,17,2
88305,1970-01-07 17:10:07,580204.0,2186.0,1.0,7dd1a2bf0795,T4,1.0,6.0,6395.820000000047,634.5499999999846,780,17,2
88306,1970-01-07 17:10:09,580206.0,198.0,1.0,05b25af4dd8b,MISC,1.0,6.0,6383.820000000047,634.5499999999846,780,17,2
88308,1970-01-07 17:10:17,580214.0,60250.0,0.2,b06d8ea37b7a,MISC,8.0,6.0,6383.820000000047,634.5499999999846,780,17,2
88310,1970-01-07 17:10:32,580229.0,30.0,1.0,0ed3eacdff35,MISC,1.0,6.0,6359.820000000047,631.7499999999847,778,17,2
88311,1970-01-07 17:10:36,580233.0,1012.0,0.15,b2c52019b2c6,MISC,80.0,1.0,6359.820000000047,631.7499999999847,778,17,2
88312,1970-01-07 17:10:46,580243.0,11587.0,1.0,eae120b3ece2,V100,1.0,6.0,6342.820000000047,628.8999999999846,776,17,2
88313,1970-01-07 17:10:56,580253.0,357.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6348.820000000047,629.8999999999846,777,17,2
88314,1970-01-07 17:10:56,580253.0,316.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6348.820000000047,629.8999999999846,777,17,2
88315,1970-01-07 17:10:59,580256.0,367.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6354.820000000047,630.8999999999846,778,17,2
88316,1970-01-07 17:11:01,580258.0,347.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6348.820000000047,629.8999999999846,777,17,2
88317,1970-01-07 17:11:02,580259.0,347.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6348.820000000047,629.8999999999846,777,17,2
88318,1970-01-07 17:11:03,580260.0,377.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6360.820000000047,631.8999999999846,779,17,2
88319,1970-01-07 17:11:03,580260.0,367.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6360.820000000047,631.8999999999846,779,17,2
88320,1970-01-07 17:11:07,580264.0,337.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6366.820000000047,632.8999999999846,780,17,2
88321,1970-01-07 17:11:09,580266.0,336.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6372.820000000047,633.8999999999846,781,17,2
88322,1970-01-07 17:11:11,580268.0,337.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6378.820000000047,634.8999999999846,782,17,2
88323,1970-01-07 17:11:13,580270.0,287.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6378.820000000047,634.8999999999846,782,17,2
88325,1970-01-07 17:11:14,580271.0,337.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6366.820000000047,634.8999999999846,782,17,2
88326,1970-01-07 17:11:15,580272.0,328.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6372.820000000047,635.8999999999846,783,17,2
88327,1970-01-07 17:11:16,580273.0,317.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6384.820000000047,637.8999999999846,785,17,2
88328,1970-01-07 17:11:16,580273.0,683.0,1.0,84d246e538dc,MISC,1.0,6.0,6384.820000000047,637.8999999999846,785,17,2
88329,1970-01-07 17:11:17,580274.0,317.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6390.820000000047,638.8999999999846,786,17,2
88330,1970-01-07 17:11:18,580275.0,297.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6396.820000000047,639.8999999999846,787,17,2
88332,1970-01-07 17:11:20,580277.0,296.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6402.820000000047,640.8999999999846,788,17,2
88333,1970-01-07 17:11:22,580279.0,297.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6390.820000000047,638.8999999999846,786,17,2
88334,1970-01-07 17:11:38,580295.0,640.0,1.0,84d246e538dc,MISC,1.0,6.0,6312.820000000047,629.1499999999846,775,17,2
88335,1970-01-07 17:11:59,580316.0,95.0,1.0,e2fcb2ac20ae,MISC,1.0,6.0,6246.820000000047,622.8999999999846,768,17,2
88336,1970-01-07 17:12:00,580317.0,27.0,1.0,edc10645cc3f,MISC,1.0,6.0,6252.820000000047,623.8999999999846,769,17,2
88337,1970-01-07 17:12:07,580324.0,26.0,1.0,0ed3eacdff35,MISC,1.0,6.0,6240.420000000047,623.6999999999846,767,17,2
88338,1970-01-07 17:12:09,580326.0,1642.0,1.0,90274e906e5c,T4,1.0,6.0,6240.420000000047,623.6999999999846,767,17,2
88339,1970-01-07 17:12:22,580339.0,10303.0,1.0,ada12492b3c1,P100,40.0,15.0,6246.420000000047,624.6999999999846,768,17,2
88341,1970-01-07 17:12:58,580375.0,20.0,1.0,0be70ae34f4c,MISC,1.0,6.0,6177.020000000048,619.4999999999845,759,17,2
88343,1970-01-07 17:12:59,580376.0,7388.0,2.0,a58540410e7b,T4,1.0,6.0,6183.020000000048,620.4999999999845,760,17,2
88344,1970-01-07 17:13:07,580384.0,26.0,1.0,0ed3eacdff35,MISC,1.0,6.0,6186.020000000048,622.2499999999845,760,17,2
88346,1970-01-07 17:13:11,580388.0,241.0,1.0,edc10645cc3f,MISC,4.0,6.0,6173.620000000048,622.0499999999845,758,17,2
88348,1970-01-07 17:13:18,580395.0,608.0,0.25,28060d6dd57b,T4,1.0,6.0,6167.420000000048,619.9499999999845,756,17,2
88349,1970-01-07 17:13:19,580396.0,25304.0,0.25,2891a173002a,MISC,8.0,6.0,6173.420000000048,620.1999999999845,757,17,2
88350,1970-01-07 17:13:58,580435.0,76.0,1.0,0ed3eacdff35,MISC,1.0,6.0,6137.2200000000485,615.3499999999844,752,17,2
88352,1970-01-07 17:14:03,580440.0,62.0,1.0,0ed3eacdff35,MISC,2.0,6.0,6143.2200000000485,616.3499999999844,753,17,2
88353,1970-01-07 17:14:05,580442.0,3251.0,0.2,4c03cfeaf363,MISC,100.0,6.0,6149.2200000000485,617.3499999999844,754,17,2
88354,1970-01-07 17:14:10,580447.0,243.0,1.0,7a00fe12245c,MISC,1.0,4.0,6155.2200000000485,617.5499999999845,755,17,2
88356,1970-01-07 17:14:22,580459.0,123.0,1.0,0db4ac3f62ed,MISC,1.0,18.0,6123.2200000000485,616.5499999999845,754,17,2
88357,1970-01-07 17:14:23,580460.0,717.0,1.0,5b1345f03aa1,MISC,1.0,6.0,6141.2200000000485,617.5499999999845,755,17,2
88358,1970-01-07 17:14:29,580466.0,349.0,0.25,e8f0049b4ca6,MISC,1.0,6.0,6147.020000000049,618.4499999999845,755,17,2
88359,1970-01-07 17:14:30,580467.0,10798.0,0.5,61d6b6dd5b15,MISC,30.0,6.0,6153.020000000049,618.6999999999845,756,17,2
88361,1970-01-07 17:14:40,580477.0,1951.0,0.5,6ffa9048390e,MISC,40.0,4.0,6152.820000000049,618.0999999999844,755,17,2
88364,1970-01-07 17:15:10,580507.0,1697.0,0.25,146fb991acaf,MISC,10.0,6.0,6102.620000000049,613.2499999999844,749,17,2
88365,1970-01-07 17:15:37,580534.0,27.0,1.0,0ed3eacdff35,MISC,1.0,6.0,6093.02000000005,611.4499999999844,744,17,2
88366,1970-01-07 17:15:38,580535.0,159.0,1.0,188246801fa3,MISC,1.0,6.0,6099.02000000005,612.4499999999844,745,17,2
88368,1970-01-07 17:15:55,580552.0,9701.0,2.0,a58540410e7b,T4,1.0,6.0,6087.02000000005,612.4499999999844,745,17,2
88369,1970-01-07 17:16:05,580562.0,44.0,0.5,84d246e538dc,MISC,1.0,6.0,6075.02000000005,611.4499999999844,743,17,2
88371,1970-01-07 17:16:10,580567.0,197.0,1.0,5f4cb64dc693,MISC,1.0,6.0,6081.02000000005,611.9499999999844,744,17,2
88372,1970-01-07 17:16:12,580569.0,499.0,0.25,b2560dd9db14,MISC,1.0,6.0,6081.02000000005,611.9499999999844,744,17,2
88373,1970-01-07 17:16:24,580581.0,286.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6063.02000000005,608.6999999999844,741,17,2
88374,1970-01-07 17:16:25,580582.0,286.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6051.02000000005,608.6999999999844,741,17,2
88375,1970-01-07 17:16:26,580583.0,287.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6057.02000000005,609.6999999999844,742,17,2
88376,1970-01-07 17:16:30,580587.0,287.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6045.02000000005,609.6999999999844,742,17,2
88377,1970-01-07 17:16:31,580588.0,287.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6051.02000000005,610.6999999999844,743,17,2
88379,1970-01-07 17:16:32,580589.0,34.0,2.0,0ed3eacdff35,MISC,1.0,6.0,6063.02000000005,612.6999999999844,745,17,2
88378,1970-01-07 17:16:32,580589.0,287.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6063.02000000005,613.6999999999844,745,17,2
88380,1970-01-07 17:16:33,580590.0,297.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6063.02000000005,613.6999999999844,745,17,2
88381,1970-01-07 17:16:34,580591.0,298.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6063.02000000005,613.6999999999844,745,17,2
88382,1970-01-07 17:16:35,580592.0,397.0,1.0,ced070262ba7,MISC,20.0,6.0,6069.02000000005,614.6999999999844,746,17,2
88383,1970-01-07 17:16:40,580597.0,276.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6086.82000000005,617.5999999999843,748,17,2
88384,1970-01-07 17:16:40,580597.0,287.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6086.82000000005,617.5999999999843,748,17,2
88385,1970-01-07 17:16:40,580597.0,286.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6086.82000000005,617.5999999999843,748,17,2
88386,1970-01-07 17:16:41,580598.0,297.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6092.82000000005,618.5999999999843,749,17,2
88387,1970-01-07 17:16:46,580603.0,287.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6080.62000000005,616.4999999999843,746,17,2
88390,1970-01-07 17:16:49,580606.0,276.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6074.62000000005,615.9999999999843,745,17,2
88388,1970-01-07 17:16:49,580606.0,297.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6074.62000000005,615.9999999999843,745,17,2
88389,1970-01-07 17:16:49,580606.0,277.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6074.62000000005,615.9999999999843,745,17,2
88391,1970-01-07 17:16:51,580608.0,287.0,1.0,c5307d7cd0cc,T4,1.0,6.0,6074.62000000005,615.9999999999843,745,17,2
